timestamp,open,high,low,close,volume
2021:07:29 16:00:00,39939.32,40177.0,39655.55,39732.85,2724.6287
2021:07:29 17:00:00,39732.84,39928.94,39566.16,39605.83,1853.2444
2021:07:29 18:00:00,39605.84,39675.69,39390.0,39527.06,2119.3464
2021:07:29 19:00:00,39527.07,39732.33,39450.51,39659.84,1550.259
2021:07:29 20:00:00,39659.84,39826.3,39601.86,39718.09,988.03
2021:07:29 21:00:00,39719.99,39763.37,39489.55,39535.85,1231.7457
2021:07:29 22:00:00,39535.85,39816.31,39524.12,39784.32,956.8885
2021:07:29 23:00:00,39784.32,40419.3,39765.35,40016.48,4242.607
2021:07:30 00:00:00,40018.49,40137.06,39742.59,39905.44,2046.1073
2021:07:30 01:00:00,39905.45,40147.83,39850.01,40099.49,1558.0444
2021:07:30 02:00:00,40099.5,40250.0,39960.42,39987.35,2038.3511
2021:07:30 03:00:00,39987.41,40110.62,39949.57,39969.99,1167.619
2021:07:30 04:00:00,39969.99,40030.0,39640.1,39805.49,2846.2178
2021:07:30 05:00:00,39805.49,39835.79,39615.0,39723.65,1322.2756
2021:07:30 06:00:00,39723.66,39850.74,39582.96,39849.99,1346.6976
2021:07:30 07:00:00,39850.0,39882.97,39653.3,39726.01,1625.7694
2021:07:30 08:00:00,39726.0,39763.14,38458.71,38723.01,7331.256
2021:07:30 09:00:00,38726.71,38813.87,38313.23,38798.37,5570.047
2021:07:30 10:00:00,38798.37,38941.48,38520.0,38854.53,2949.1406
2021:07:30 11:00:00,38854.54,38971.65,38584.95,38642.46,1965.928
2021:07:30 12:00:00,38650.0,38884.74,38528.6,38708.44,1766.624
2021:07:30 13:00:00,38708.43,38939.0,38666.0,38833.33,1772.641
2021:07:30 14:00:00,38833.33,39161.97,38831.23,39023.69,2118.5732
2021:07:30 15:00:00,39023.69,39083.33,38881.18,39073.85,1428.0151
2021:07:30 16:00:00,39072.65,39201.97,38871.74,38909.2,1494.4102
2021:07:30 17:00:00,38909.19,39050.0,38909.19,39018.95,992.05634
2021:07:30 18:00:00,39018.96,39164.22,38877.59,39083.48,1092.8129
2021:07:30 19:00:00,39083.48,39871.45,39060.0,39853.72,2719.5488
2021:07:30 20:00:00,39860.64,41600.0,39685.0,40668.56,10654.054
2021:07:30 21:00:00,40668.56,41500.0,40622.02,41182.01,5362.124
2021:07:30 22:00:00,41182.02,41500.0,40964.02,41350.0,4206.618
2021:07:30 23:00:00,41350.0,42316.71,41300.66,42206.37,8227.854
2021:07:31 00:00:00,42206.36,42448.0,41627.6,41890.0,5154.014
2021:07:31 01:00:00,41889.99,42002.29,41732.34,41963.85,2443.4824
2021:07:31 02:00:00,41963.86,42199.24,41842.23,41953.88,1918.8666
2021:07:31 03:00:00,41953.88,42156.47,41704.24,41810.01,1540.2866
2021:07:31 04:00:00,41810.0,41876.34,41500.0,41813.33,1664.2201
2021:07:31 05:00:00,41813.34,41861.08,41181.0,41684.02,2755.46
2021:07:31 06:00:00,41684.01,41704.54,41351.0,41525.3,1822.607
2021:07:31 07:00:00,41525.3,41656.31,41480.32,41540.32,1188.0458
2021:07:31 08:00:00,41540.31,41883.04,41480.0,41705.08,1668.957
2021:07:31 09:00:00,41705.07,41980.0,41575.0,41639.96,1780.8268
2021:07:31 10:00:00,41639.96,41916.64,41605.8,41787.54,1364.417
2021:07:31 11:00:00,41785.07,41817.85,41337.02,41592.15,2223.755
2021:07:31 12:00:00,41592.14,41725.52,41478.0,41654.98,1202.8066
2021:07:31 13:00:00,41654.99,41699.72,41231.53,41381.94,2202.9368
2021:07:31 14:00:00,41381.93,41540.0,41000.15,41408.82,1797.7534
2021:07:31 15:00:00,41408.82,41746.64,41300.99,41537.83,1285.0671
2021:07:31 16:00:00,41535.71,41625.71,41235.53,41283.59,1585.6375
2021:07:31 17:00:00,41283.6,41379.99,41033.0,41164.19,1293.9778
2021:07:31 18:00:00,41164.18,41439.94,41115.05,41376.12,932.8493
2021:07:31 19:00:00,41376.11,41600.0,41231.58,41303.63,1082.2339
2021:07:31 20:00:00,41303.64,41840.03,41132.51,41511.12,1988.4408
2021:07:31 21:00:00,41511.11,41984.73,41491.26,41961.87,2142.4143
2021:07:31 22:00:00,41961.86,41961.86,41611.0,41863.92,1870.3428
2021:07:31 23:00:00,41863.92,41950.0,41291.64,41461.83,1940.3928
2021:08:01 00:00:00,41461.84,41772.87,41120.0,41737.37,2544.4907
2021:08:01 01:00:00,41734.66,41922.86,41614.98,41707.22,1613.0074
2021:08:01 02:00:00,41707.22,41825.0,41605.62,41808.25,1202.264
2021:08:01 03:00:00,41808.25,42599.0,41808.25,42435.13,4175.858
2021:08:01 04:00:00,42430.41,42441.26,42026.0,42057.79,2197.3345
2021:08:01 05:00:00,42053.67,42158.74,41670.0,41822.41,2162.9514
2021:08:01 06:00:00,41822.42,41981.55,41605.0,41707.61,1450.5548
2021:08:01 07:00:00,41707.61,41820.0,41580.0,41701.26,1236.2583
2021:08:01 08:00:00,41701.25,41820.0,41624.76,41750.11,1198.7706
2021:08:01 09:00:00,41750.11,41948.0,41723.0,41908.71,1255.1161
2021:08:01 10:00:00,41908.71,41912.65,41339.75,41494.11,2043.9655
2021:08:01 11:00:00,41494.11,41617.0,41325.0,41587.01,1741.451
2021:08:01 12:00:00,41587.0,41810.0,41510.1,41553.69,1154.0409
2021:08:01 13:00:00,41553.69,41624.56,41370.91,41411.08,1612.6985
2021:08:01 14:00:00,41411.07,41520.0,41214.83,41329.36,1674.5295
2021:08:01 15:00:00,41329.36,41549.64,41160.0,41286.98,1559.3763
2021:08:01 16:00:00,41286.99,41417.81,40714.28,41256.19,4746.088
2021:08:01 17:00:00,41256.19,41342.65,40842.39,41084.75,2732.872
2021:08:01 18:00:00,41084.75,41225.0,40956.85,41080.73,1620.6423
2021:08:01 19:00:00,41080.73,41489.07,40600.0,41263.35,2923.1602
2021:08:01 20:00:00,41263.34,41500.0,41106.0,41258.65,2076.8435
2021:08:01 21:00:00,41258.65,41314.14,40926.09,41068.21,1139.6813
2021:08:01 22:00:00,41068.21,41192.6,40000.0,40268.63,4849.501
2021:08:01 23:00:00,40273.36,40437.51,39422.01,39845.44,5041.7305
2021:08:02 00:00:00,39850.27,40099.36,39450.0,39518.73,2764.5815
2021:08:02 01:00:00,39518.73,39787.56,39250.0,39611.59,2757.5435
2021:08:02 02:00:00,39611.58,39883.56,39455.01,39784.08,1673.9087
2021:08:02 03:00:00,39784.07,39920.57,39683.15,39785.59,1230.6903
2021:08:02 04:00:00,39785.6,39866.41,39617.85,39668.73,1430.9069
2021:08:02 05:00:00,39668.74,39818.01,39591.51,39723.44,1264.1104
2021:08:02 06:00:00,39724.51,40325.68,39629.68,40269.0,2924.0361
2021:08:02 07:00:00,40269.01,40480.01,40012.06,40104.45,2080.7134
2021:08:02 08:00:00,40104.45,40171.87,39419.5,39529.8,3381.1272
2021:08:02 09:00:00,39529.79,39710.0,39319.0,39628.36,2880.7622
2021:08:02 10:00:00,39628.4,39837.59,39524.53,39694.47,1380.749
2021:08:02 11:00:00,39701.63,39710.0,39423.0,39542.42,1551.4498
2021:08:02 12:00:00,39542.43,39698.36,38907.51,39271.73,4436.248
2021:08:02 13:00:00,39271.73,39678.71,39138.03,39581.54,2473.8125
2021:08:02 14:00:00,39581.42,39765.94,39524.3,39625.19,2019.2992
2021:08:02 15:00:00,39625.19,39818.18,39594.04,39705.12,1470.2794
2021:08:02 16:00:00,39705.12,39975.96,39586.66,39811.95,1969.1709
2021:08:02 17:00:00,39811.95,39889.25,39625.16,39692.98,1172.8551
2021:08:02 18:00:00,39693.94,39784.0,39469.0,39637.87,1234.2156
2021:08:02 19:00:00,39637.87,39783.72,39012.17,39177.85,2605.6985
2021:08:02 20:00:00,39177.85,39278.33,38690.0,38851.84,3767.4048
2021:08:02 21:00:00,38851.84,39317.92,38788.55,39202.01,1506.1074
2021:08:02 22:00:00,39202.02,39528.55,39161.99,39415.43,1385.5208
2021:08:02 23:00:00,39415.42,39545.24,39065.66,39147.82,1476.1608
2021:08:03 00:00:00,39146.86,39780.0,38755.56,39327.39,4067.951
2021:08:03 01:00:00,39327.4,39334.9,38785.95,38822.62,2781.7449
2021:08:03 02:00:00,38822.63,39087.08,38758.95,38896.03,1636.1615
2021:08:03 03:00:00,38896.03,38998.89,38512.0,38655.74,2299.569
2021:08:03 04:00:00,38658.48,38828.59,38211.0,38328.01,3262.568
2021:08:03 05:00:00,38328.01,38378.25,37955.52,38254.85,3774.6038
2021:08:03 06:00:00,38254.85,38449.97,38199.69,38357.16,1387.6779
2021:08:03 07:00:00,38357.16,38665.75,38252.4,38593.44,2015.567
2021:08:03 08:00:00,38593.43,38666.0,38315.0,38523.43,1620.4087
2021:08:03 09:00:00,38523.43,38646.39,38340.0,38642.28,1437.9749
2021:08:03 10:00:00,38646.44,38809.0,38478.63,38713.13,1658.4093
2021:08:03 11:00:00,38713.14,38748.82,38400.0,38490.01,1503.3467
2021:08:03 12:00:00,38490.02,38538.37,37703.75,38394.77,6121.206
2021:08:03 13:00:00,38394.77,38644.09,38324.63,38469.59,2404.7585
2021:08:03 14:00:00,38469.6,38703.0,38172.9,38253.59,2404.3005
2021:08:03 15:00:00,38253.59,38342.32,37924.12,38169.44,3514.2163
2021:08:03 16:00:00,38169.45,38470.76,37963.27,38398.51,2464.437
2021:08:03 17:00:00,38398.5,38550.24,38006.4,38006.41,2096.3672
2021:08:03 18:00:00,38006.41,38200.0,37642.03,38194.23,3040.007
2021:08:03 19:00:00,38194.22,38328.0,37926.91,38011.37,1554.519
2021:08:03 20:00:00,38008.8,38199.89,37870.0,38079.54,1514.6833
2021:08:03 21:00:00,38081.43,38419.91,38042.07,38328.37,1443.9933
2021:08:03 22:00:00,38325.82,38570.12,38208.76,38344.39,1632.8634
2021:08:03 23:00:00,38344.42,38643.0,38068.31,38207.05,1480.1011
2021:08:04 00:00:00,38207.04,38491.71,37968.0,38406.75,1622.8678
2021:08:04 01:00:00,38410.76,38566.82,38326.31,38355.99,1413.7505
2021:08:04 02:00:00,38355.99,38425.0,38050.33,38095.66,1329.7837
2021:08:04 03:00:00,38095.67,38145.91,37890.54,37976.81,1237.2186
2021:08:04 04:00:00,37976.82,38099.99,37775.0,37970.66,1294.8391
2021:08:04 05:00:00,37970.66,38213.99,37960.43,38005.13,1238.0831
2021:08:04 06:00:00,38005.13,38159.0,37790.0,37818.1,3012.3147
2021:08:04 07:00:00,37820.37,37890.57,37674.18,37828.84,1688.425
2021:08:04 08:00:00,37828.84,37979.64,37508.56,37738.62,2707.4116
2021:08:04 09:00:00,37739.7,37875.99,37660.0,37825.35,1429.8016
2021:08:04 10:00:00,37825.35,38120.0,37731.78,38093.13,1657.4323
2021:08:04 11:00:00,38090.4,38260.0,38033.29,38160.06,1869.0669
2021:08:04 12:00:00,38160.06,38933.5,38154.32,38860.28,4926.3994
2021:08:04 13:00:00,38860.27,39237.73,38749.99,39013.01,4868.419
2021:08:04 14:00:00,39013.01,39177.54,38850.0,39119.55,2871.8433
2021:08:04 15:00:00,39119.54,39472.47,39119.54,39302.0,3672.175
2021:08:04 16:00:00,39302.0,39599.0,39240.2,39485.73,2772.25
2021:08:04 17:00:00,39485.73,39495.0,39264.18,39390.21,1983.4257
2021:08:04 18:00:00,39390.21,39800.0,39383.51,39575.1,2025.2853
2021:08:04 19:00:00,39575.1,39850.0,39467.85,39752.17,1643.9797
2021:08:04 20:00:00,39752.17,39874.0,39620.0,39755.75,1607.1432
2021:08:04 21:00:00,39755.74,39969.66,39722.88,39838.38,1631.5414
2021:08:04 22:00:00,39837.47,39959.0,39517.19,39716.29,2224.5144
2021:08:04 23:00:00,39716.28,39913.07,39550.02,39723.18,1601.3813
2021:08:05 00:00:00,39723.17,39849.61,39533.55,39554.63,1596.7733
2021:08:05 01:00:00,39554.64,39600.0,39167.0,39491.58,2879.66
2021:08:05 02:00:00,39491.59,39501.87,39207.25,39376.78,1267.8188
2021:08:05 03:00:00,39376.06,39562.79,39200.0,39435.09,2190.169
2021:08:05 04:00:00,39438.06,39530.6,39290.25,39363.64,973.131
2021:08:05 05:00:00,39363.65,39519.99,39300.0,39382.64,746.5508
2021:08:05 06:00:00,39382.64,39382.64,39000.0,39088.18,2294.031
2021:08:05 07:00:00,39088.18,39088.18,38722.0,38870.59,2871.3228
2021:08:05 08:00:00,38870.58,38958.64,38434.13,38482.85,2691.94
2021:08:05 09:00:00,38482.86,38616.2,37900.0,38040.44,5159.848
2021:08:05 10:00:00,38040.45,38252.14,37821.0,38043.43,2987.7598
2021:08:05 11:00:00,38043.43,38233.0,37940.0,38008.38,2546.2317
2021:08:05 12:00:00,38008.45,38150.0,37332.7,38037.84,6824.832
2021:08:05 13:00:00,38037.83,38181.81,37666.68,38039.23,3895.274
2021:08:05 14:00:00,38038.67,39048.73,37869.56,39002.78,7432.1772
2021:08:05 15:00:00,39005.3,39370.0,38545.59,38750.01,5612.003
2021:08:05 16:00:00,38750.0,39779.0,38737.31,39739.72,5641.4375
2021:08:05 17:00:00,39739.72,40723.68,39655.38,40706.99,7336.0645
2021:08:05 18:00:00,40707.0,40987.0,40337.81,40840.0,5055.379
2021:08:05 19:00:00,40840.01,41350.0,40528.0,40692.24,5916.068
2021:08:05 20:00:00,40692.24,41150.0,40692.24,40879.99,2563.2358
2021:08:05 21:00:00,40879.99,41290.01,40666.1,40911.03,2216.3318
2021:08:05 22:00:00,40913.51,41032.45,40750.0,40927.4,1507.9512
2021:08:05 23:00:00,40927.4,41142.95,40763.53,40862.46,2137.7659
2021:08:06 00:00:00,40862.46,41015.99,39933.06,40061.99,4525.303
2021:08:06 01:00:00,40061.99,40749.28,39900.39,40596.59,2469.8616
2021:08:06 02:00:00,40596.57,40646.78,40203.97,40340.96,1773.5034
2021:08:06 03:00:00,40340.96,40604.5,40139.45,40219.47,1411.1445
2021:08:06 04:00:00,40219.47,40360.0,39853.86,40167.99,2229.8162
2021:08:06 05:00:00,40167.99,40567.16,40122.03,40554.17,1886.2568
2021:08:06 06:00:00,40552.99,41199.99,40453.45,41033.16,4093.175
2021:08:06 07:00:00,41033.16,41110.0,40706.22,40729.59,2262.3833
2021:08:06 08:00:00,40731.0,41120.0,40535.04,40943.08,2723.902
2021:08:06 09:00:00,40943.08,40954.02,40551.72,40592.14,2923.5796
2021:08:06 10:00:00,40592.14,40849.49,40387.77,40684.83,2263.1658
2021:08:06 11:00:00,40684.84,40772.22,40487.6,40507.56,1582.1166
2021:08:06 12:00:00,40507.56,41065.45,40300.0,40762.86,3657.544
2021:08:06 13:00:00,40762.87,41025.0,40700.68,40924.07,2340.4365
2021:08:06 14:00:00,40924.08,40973.42,40649.89,40777.2,1629.8083
2021:08:06 15:00:00,40777.19,42455.73,40700.0,42199.98,9361.971
2021:08:06 16:00:00,42199.97,43210.52,42199.97,42519.92,10745.778
2021:08:06 17:00:00,42518.11,43392.43,42459.91,42900.01,5548.4478
2021:08:06 18:00:00,42900.0,42999.48,42646.93,42792.95,2412.4863
2021:08:06 19:00:00,42792.95,43009.33,42727.97,42901.17,2688.582
2021:08:06 20:00:00,42901.18,42967.68,42450.0,42702.82,2891.7485
2021:08:06 21:00:00,42702.82,42754.0,42393.02,42423.87,1428.5248
2021:08:06 22:00:00,42423.87,42865.2,42423.87,42780.07,1269.0009
2021:08:06 23:00:00,42780.07,42913.56,42571.43,42836.87,1635.405
2021:08:07 00:00:00,42836.87,43278.0,42579.16,43270.2,3119.7876
2021:08:07 01:00:00,43270.2,43348.66,42816.45,43170.01,2666.0176
2021:08:07 02:00:00,43170.01,43386.11,43064.77,43293.65,2094.1812
2021:08:07 03:00:00,43300.21,43770.03,42980.89,43691.86,3808.3506
2021:08:07 04:00:00,43691.95,43930.4,43277.99,43295.0,3194.808
2021:08:07 05:00:00,43295.0,43643.55,43282.57,43428.16,2029.965
2021:08:07 06:00:00,43428.16,43505.88,43040.0,43254.46,2158.6506
2021:08:07 07:00:00,43254.46,43539.21,43066.75,43207.89,1887.1241
2021:08:07 08:00:00,43207.89,43471.29,43110.01,43454.04,2022.6226
2021:08:07 09:00:00,43454.04,43816.37,43372.55,43627.18,3185.4558
2021:08:07 10:00:00,43627.19,43989.49,43518.58,43658.61,3145.1108
2021:08:07 11:00:00,43658.61,43859.8,43412.0,43800.03,2469.42
2021:08:07 12:00:00,43800.03,44555.0,43351.71,43528.22,8878.091
2021:08:07 13:00:00,43528.22,43766.67,43000.0,43177.58,4939.5405
2021:08:07 14:00:00,43182.89,43638.96,43165.7,43490.01,2354.8867
2021:08:07 15:00:00,43490.01,43668.3,43288.3,43370.23,1943.8527
2021:08:07 16:00:00,43370.23,43752.6,42446.41,43705.01,6922.2383
2021:08:07 17:00:00,43705.0,43765.08,43207.52,43424.69,2234.4563
2021:08:07 18:00:00,43428.72,43638.98,43245.59,43542.0,1193.0397
2021:08:07 19:00:00,43542.0,44059.21,43412.7,43931.41,2001.391
2021:08:07 20:00:00,43931.41,44146.33,43623.33,43931.07,2318.782
2021:08:07 21:00:00,43931.07,44348.09,43470.0,43510.01,3161.206
2021:08:07 22:00:00,43514.15,44165.45,43501.03,44014.95,2094.4878
2021:08:07 23:00:00,44015.55,44700.0,44015.55,44572.54,3573.2751
2021:08:08 00:00:00,44572.54,44776.0,44136.73,44573.83,4597.5234
2021:08:08 01:00:00,44571.24,44607.64,43871.52,44102.86,2594.8289
2021:08:08 02:00:00,44102.84,44148.0,43785.0,43924.98,1916.2367
2021:08:08 03:00:00,43924.98,44355.97,43882.18,44322.42,1676.7697
2021:08:08 04:00:00,44322.42,44528.0,44155.21,44330.43,1560.5431
2021:08:08 05:00:00,44330.43,44813.77,44180.0,44746.29,2892.6938
2021:08:08 06:00:00,44746.29,45310.0,44633.83,45027.36,6450.537
2021:08:08 07:00:00,45027.97,45266.17,44725.0,44804.51,3225.062
2021:08:08 08:00:00,44804.51,45014.45,44405.69,44465.63,2787.4849
2021:08:08 09:00:00,44465.64,44888.18,44412.41,44724.17,2526.75
2021:08:08 10:00:00,44724.16,44864.53,44193.19,44371.36,2799.4436
2021:08:08 11:00:00,44371.93,44717.0,44071.82,44452.06,2779.4832
2021:08:08 12:00:00,44452.05,45134.89,44357.35,45006.56,3031.6858
2021:08:08 13:00:00,45006.56,45198.27,44511.05,44750.0,2375.5825
2021:08:08 14:00:00,44749.99,44854.47,43818.0,43918.97,4765.988
2021:08:08 15:00:00,43922.19,44190.0,43737.0,43984.55,3303.713
2021:08:08 16:00:00,43988.88,44391.35,43581.48,43720.01,3504.053
2021:08:08 17:00:00,43720.0,43910.0,43519.51,43674.82,2900.63
2021:08:08 18:00:00,43674.81,43923.5,43396.35,43627.13,2277.096
2021:08:08 19:00:00,43619.54,43884.1,43261.0,43715.1,2655.5037
2021:08:08 20:00:00,43715.1,44270.0,43541.05,43840.91,3178.4976
2021:08:08 21:00:00,43840.91,44260.67,43758.23,44229.2,1313.6608
2021:08:08 22:00:00,44229.2,44581.0,44152.91,44188.37,2002.96
2021:08:08 23:00:00,44188.37,44444.0,43636.03,43794.37,2212.367
2021:08:09 00:00:00,43794.36,43960.84,43050.0,43185.8,4131.98
2021:08:09 01:00:00,43185.8,43343.58,42779.0,43094.78,3272.5847
2021:08:09 02:00:00,43094.78,43499.32,43045.41,43472.23,1269.6704
2021:08:09 03:00:00,43472.23,43632.14,43273.4,43496.09,1170.6752
2021:08:09 04:00:00,43496.09,43600.0,43234.0,43580.41,1991.7407
2021:08:09 05:00:00,43580.41,43734.02,43372.91,43544.45,1208.5209
2021:08:09 06:00:00,43544.46,43651.0,43263.21,43474.0,1737.3773
2021:08:09 07:00:00,43473.99,43845.39,43360.53,43800.74,1734.2515
2021:08:09 08:00:00,43800.74,43900.0,43600.92,43717.14,1940.5354
2021:08:09 09:00:00,43720.0,45011.63,43656.2,44855.11,5561.591
2021:08:09 10:00:00,44855.11,45700.0,44744.18,45646.63,6717.4033
2021:08:09 11:00:00,45646.63,46048.5,45474.37,45930.01,5031.8257
2021:08:09 12:00:00,45930.01,46028.79,45544.18,45675.34,3200.0916
2021:08:09 13:00:00,45675.34,45904.28,45254.11,45396.01,3106.8262
2021:08:09 14:00:00,45396.0,46250.0,45373.5,45617.54,5672.6304
2021:08:09 15:00:00,45617.53,46018.0,45611.8,45870.75,3078.1953
2021:08:09 16:00:00,45870.76,46143.11,45671.24,45889.96,2503.5881
2021:08:09 17:00:00,45889.96,46029.19,45767.25,45833.41,1432.8983
2021:08:09 18:00:00,45833.4,46454.15,45826.45,46193.99,3858.2102
2021:08:09 19:00:00,46193.99,46400.0,45814.52,45979.85,2602.0986
2021:08:09 20:00:00,45981.05,46401.97,45422.0,45459.36,4457.6885
2021:08:09 21:00:00,45459.35,46041.06,44900.0,45716.07,4861.385
2021:08:09 22:00:00,45716.06,46317.29,45676.0,46243.85,2036.9146
2021:08:09 23:00:00,46243.85,46412.99,46050.0,46253.4,2009.2018
2021:08:10 00:00:00,46248.87,46700.0,45703.43,45966.4,4222.1343
2021:08:10 01:00:00,45966.39,46099.13,45635.34,46007.02,1589.1808
2021:08:10 02:00:00,46008.66,46123.34,45824.2,46084.39,1326.1154
2021:08:10 03:00:00,46084.39,46111.87,45629.67,45708.76,1557.218
2021:08:10 04:00:00,45707.12,45850.0,45450.62,45459.59,1575.8573
2021:08:10 05:00:00,45459.58,45777.16,45407.22,45560.0,1464.4264
2021:08:10 06:00:00,45562.45,45706.0,45360.0,45553.98,1806.2097
2021:08:10 07:00:00,45553.98,46023.92,45300.0,45948.0,2044.4722
2021:08:10 08:00:00,45948.0,46167.43,45700.0,46134.83,2041.4988
2021:08:10 09:00:00,46134.83,46171.42,45813.61,45970.47,1649.4901
2021:08:10 10:00:00,45970.47,46030.0,45276.55,45346.37,3409.0022
2021:08:10 11:00:00,45346.37,45595.84,45192.79,45345.05,2824.8413
2021:08:10 12:00:00,45345.05,45946.0,45188.22,45914.35,2572.458
2021:08:10 13:00:00,45914.35,46097.99,45333.33,45529.57,4670.9126
2021:08:10 14:00:00,45529.57,45666.66,45195.77,45355.07,2260.6638
2021:08:10 15:00:00,45355.07,45495.7,44856.0,45165.73,3332.6724
2021:08:10 16:00:00,45161.75,45267.59,44589.46,44793.89,3757.9302
2021:08:10 17:00:00,44793.9,45153.4,44781.48,45095.99,1672.0056
2021:08:10 18:00:00,45095.99,45375.0,45011.01,45300.95,1511.8881
2021:08:10 19:00:00,45300.95,45565.18,45250.0,45495.73,1591.3606
2021:08:10 20:00:00,45495.73,45777.51,45369.99,45626.15,1922.089
2021:08:10 21:00:00,45626.15,45906.54,45424.54,45679.98,1865.4053
2021:08:10 22:00:00,45679.97,45877.97,45406.71,45445.05,1428.4557
2021:08:10 23:00:00,45445.04,45656.35,45233.9,45584.99,1718.3551
2021:08:11 00:00:00,45585.0,45819.51,45378.41,45731.36,2112.3298
2021:08:11 01:00:00,45731.35,45914.14,45575.67,45776.38,1535.6545
2021:08:11 02:00:00,45773.06,45996.77,45341.14,45448.01,1817.3865
2021:08:11 03:00:00,45448.0,45650.0,45382.99,45585.66,942.22876
2021:08:11 04:00:00,45585.66,45789.99,45434.85,45620.32,1023.5321
2021:08:11 05:00:00,45620.32,45880.56,45545.13,45800.0,1268.9319
2021:08:11 06:00:00,45800.0,46250.0,45799.99,46079.99,3202.6794
2021:08:11 07:00:00,46080.0,46433.67,46079.99,46349.25,3018.604
2021:08:11 08:00:00,46349.26,46571.42,46000.12,46194.32,3023.6956
2021:08:11 09:00:00,46194.33,46298.64,46023.45,46108.58,1326.6666
2021:08:11 10:00:00,46108.59,46381.85,45875.21,46042.05,2236.6677
2021:08:11 11:00:00,46042.05,46249.97,45850.0,45924.08,1782.5131
2021:08:11 12:00:00,45922.33,46136.35,45800.0,45980.33,1954.2305
2021:08:11 13:00:00,45980.32,46500.0,45907.99,46268.63,2847.277
2021:08:11 14:00:00,46268.63,46659.77,46142.26,46490.01,3856.9402
2021:08:11 15:00:00,46490.0,46743.47,46317.81,46456.02,3803.999
2021:08:11 16:00:00,46456.91,46576.52,46205.37,46347.78,2612.2266
2021:08:11 17:00:00,46347.78,46605.84,46262.87,46522.11,1460.3582
2021:08:11 18:00:00,46522.14,46607.94,46270.01,46302.83,1506.7552
2021:08:11 19:00:00,46302.83,46485.29,46212.0,46448.0,1467.8799
2021:08:11 20:00:00,46448.01,46680.0,46307.2,46319.74,1912.2223
2021:08:11 21:00:00,46319.73,46388.62,45900.12,46334.58,2631.847
2021:08:11 22:00:00,46334.57,46347.66,45550.0,45756.69,3489.0312
2021:08:11 23:00:00,45756.68,45914.0,45510.66,45511.0,1901.2452
2021:08:12 00:00:00,45510.67,45880.0,45392.44,45761.74,2414.2937
2021:08:12 01:00:00,45761.73,46169.69,45638.53,46000.0,1912.2887
2021:08:12 02:00:00,45999.99,46213.96,45915.29,46213.96,1325.3953
2021:08:12 03:00:00,46214.02,46218.12,45901.61,45927.0,1068.2014
2021:08:12 04:00:00,45927.0,46016.57,45522.44,45588.95,1791.253
2021:08:12 05:00:00,45588.95,45624.13,44833.4,45150.57,5416.198
2021:08:12 06:00:00,45150.57,45237.28,44850.0,45230.01,3194.1099
2021:08:12 07:00:00,45230.01,45388.0,44999.0,45243.61,2181.982
2021:08:12 08:00:00,45243.61,45391.06,45109.37,45230.5,1798.4896
2021:08:12 09:00:00,45230.49,45580.0,44844.72,45349.19,2783.281
2021:08:12 10:00:00,45349.19,45662.74,45317.51,45345.0,1477.9678
2021:08:12 11:00:00,45344.99,45435.34,44600.0,44752.56,3409.211
2021:08:12 12:00:00,44752.56,44968.29,44255.99,44602.55,4041.9333
2021:08:12 13:00:00,44602.54,44742.76,44444.32,44456.21,1867.737
2021:08:12 14:00:00,44456.21,44522.63,43920.0,44137.17,4471.4873
2021:08:12 15:00:00,44133.0,44339.99,44066.0,44196.19,1990.6359
2021:08:12 16:00:00,44196.19,44349.49,43770.0,43999.41,3902.9346
2021:08:12 17:00:00,43999.4,44279.38,43860.82,44120.0,1544.0634
2021:08:12 18:00:00,44120.0,44512.2,44108.78,44423.82,1635.0021
2021:08:12 19:00:00,44423.81,44482.72,44260.0,44371.32,1270.4995
2021:08:12 20:00:00,44371.8,44549.99,44084.0,44474.97,1436.2886
2021:08:12 21:00:00,44474.96,44538.0,44142.0,44242.13,1127.5482
2021:08:12 22:00:00,44242.13,44295.38,43855.88,43954.59,1451.9401
2021:08:12 23:00:00,43954.42,44535.99,43948.38,44399.0,1753.3677
2021:08:13 00:00:00,44400.06,44675.69,44217.39,44493.69,2803.718
2021:08:13 01:00:00,44493.69,44922.0,44455.0,44847.26,1980.1266
2021:08:13 06:00:00,44847.27,45949.01,44847.27,45833.34,2391.2825
2021:08:13 07:00:00,45833.35,46336.0,45833.34,46103.51,4690.9175
2021:08:13 08:00:00,46103.5,46323.62,45959.9,46161.01,3063.9268
2021:08:13 09:00:00,46161.01,46449.82,46132.39,46216.18,2987.8792
2021:08:13 10:00:00,46216.83,46474.34,46216.83,46293.25,1862.4987
2021:08:13 11:00:00,46293.25,46537.15,46111.0,46138.47,2476.3494
2021:08:13 12:00:00,46138.46,46643.0,46128.18,46524.98,2080.6096
2021:08:13 13:00:00,46524.97,46666.0,46406.0,46529.99,1712.3052
2021:08:13 14:00:00,46529.99,46630.0,46243.36,46432.47,2144.3135
2021:08:13 15:00:00,46438.37,46530.88,46150.0,46357.15,2251.5498
2021:08:13 16:00:00,46357.15,46544.43,46222.31,46533.0,1388.8239
2021:08:13 17:00:00,46533.0,46622.21,46396.11,46490.81,1130.2358
2021:08:13 18:00:00,46490.8,46630.0,46301.0,46510.58,1563.4192
2021:08:13 19:00:00,46510.58,46532.03,46257.0,46459.86,1094.0868
2021:08:13 20:00:00,46459.86,47886.0,46390.0,47588.0,7305.581
